energy,mag_order,spin,dos
-20.082002882759998,ferromagnetic,down,-0.0
-20.02758011072,ferromagnetic,down,-0.0
-19.97315733868,ferromagnetic,down,-0.0
-19.918734566639998,ferromagnetic,down,-0.0
-19.8643117946,ferromagnetic,down,-0.0
-19.80988902256,ferromagnetic,down,-0.0
-19.755466250519998,ferromagnetic,down,-0.0
-19.70104347848,ferromagnetic,down,-0.0
-19.64662070644,ferromagnetic,down,-0.0
-19.592197934399998,ferromagnetic,down,-0.0
-19.53777516236,ferromagnetic,down,-0.0
-19.483352390319997,ferromagnetic,down,-0.0
-19.428929618279998,ferromagnetic,down,-0.0
-19.37450684624,ferromagnetic,down,-0.0
-19.320084074199997,ferromagnetic,down,-0.0
-19.265661302159998,ferromagnetic,down,-0.0
-19.21123853012,ferromagnetic,down,-0.0
-19.156815758079997,ferromagnetic,down,-0.0
-19.102392986039998,ferromagnetic,down,-0.0
-19.047970214,ferromagnetic,down,-0.0
-18.993547441959997,ferromagnetic,down,-0.0
-18.939124669919998,ferromagnetic,down,-0.0
-18.88470189788,ferromagnetic,down,-0.0
-18.830279125839997,ferromagnetic,down,-0.0
-18.7758563538,ferromagnetic,down,-0.0
-18.72143358176,ferromagnetic,down,-0.0
-18.66701080972,ferromagnetic,down,-0.0
-18.612588037680002,ferromagnetic,down,-0.0
-18.55816526564,ferromagnetic,down,-0.0
-18.5037424936,ferromagnetic,down,-0.0
-18.449319721560002,ferromagnetic,down,-0.0
-18.39489694952,ferromagnetic,down,-0.0
-18.34047417748,ferromagnetic,down,-0.0
-18.286051405440002,ferromagnetic,down,-0.0
-18.2316286334,ferromagnetic,down,-0.0
-18.17720586136,ferromagnetic,down,-0.0
-18.12278308932,ferromagnetic,down,-0.0
-18.06836031728,ferromagnetic,down,-0.0
-18.01393754524,ferromagnetic,down,-0.0
-17.9595147732,ferromagnetic,down,-0.0
-17.90509200116,ferromagnetic,down,-0.0
-17.85066922912,ferromagnetic,down,-0.0
-17.79624645708,ferromagnetic,down,-0.0
-17.74182368504,ferromagnetic,down,-0.0
-17.687400913,ferromagnetic,down,-0.0
-17.63297814096,ferromagnetic,down,-0.0
-17.57855536892,ferromagnetic,down,-0.0
-17.52413259688,ferromagnetic,down,-0.0
-17.46970982484,ferromagnetic,down,-0.0
-17.4152870528,ferromagnetic,down,-0.0
-17.36086428076,ferromagnetic,down,-0.0
-17.30644150872,ferromagnetic,down,-0.0
-17.25201873668,ferromagnetic,down,-0.0
-17.197595964639998,ferromagnetic,down,-0.0
-17.1431731926,ferromagnetic,down,-0.0
-17.08875042056,ferromagnetic,down,-0.0
-17.034327648519998,ferromagnetic,down,-0.0
-16.97990487648,ferromagnetic,down,-0.0
-16.92548210444,ferromagnetic,down,-0.0
-16.871059332399998,ferromagnetic,down,-0.0
-16.81663656036,ferromagnetic,down,-0.0
-16.76221378832,ferromagnetic,down,-0.0
-16.707791016279998,ferromagnetic,down,-0.0
-16.65336824424,ferromagnetic,down,-0.0
-16.5989454722,ferromagnetic,down,-0.0
-16.544522700159998,ferromagnetic,down,-0.0
-16.49009992812,ferromagnetic,down,-0.0
-16.43567715608,ferromagnetic,down,-0.0
-16.38125438404,ferromagnetic,down,-0.0
-16.326831612,ferromagnetic,down,-0.0
-16.272408839959997,ferromagnetic,down,-0.0
-16.21798606792,ferromagnetic,down,-0.0
-16.16356329588,ferromagnetic,down,-0.0
-16.109140523839997,ferromagnetic,down,-0.0
-16.0547177518,ferromagnetic,down,-0.0
-16.00029497976,ferromagnetic,down,-0.0
-15.945872207719999,ferromagnetic,down,-0.0
-15.891449435679998,ferromagnetic,down,-0.0
-15.837026663639998,ferromagnetic,down,-0.0
-15.782603891599999,ferromagnetic,down,-0.0
-15.728181119559999,ferromagnetic,down,-0.0
-15.673758347519998,ferromagnetic,down,-0.0
-15.619335575479997,ferromagnetic,down,-0.0
-15.564912803439999,ferromagnetic,down,-0.0
-15.510490031399998,ferromagnetic,down,-0.0
-15.456067259359997,ferromagnetic,down,-0.0
-15.401644487319999,ferromagnetic,down,-0.0
-15.347221715279998,ferromagnetic,down,-0.0
-15.292798943240001,ferromagnetic,down,-0.0
-15.2383761712,ferromagnetic,down,-0.0
-15.183953399160002,ferromagnetic,down,-0.0
-15.129530627120001,ferromagnetic,down,-0.0
-15.07510785508,ferromagnetic,down,-0.0
-15.02068508304,ferromagnetic,down,-0.0
-14.966262311000001,ferromagnetic,down,-0.0
-14.91183953896,ferromagnetic,down,-0.0
-14.85741676692,ferromagnetic,down,-0.0
-14.802993994880001,ferromagnetic,down,-0.0
-14.74857122284,ferromagnetic,down,-0.0
-14.6941484508,ferromagnetic,down,-0.0
-14.63972567876,ferromagnetic,down,-0.0
-14.58530290672,ferromagnetic,down,-0.0
-14.53088013468,ferromagnetic,down,-0.0
-14.47645736264,ferromagnetic,down,-0.0
-14.422034590600001,ferromagnetic,down,-0.0
-14.36761181856,ferromagnetic,down,-0.0
-14.31318904652,ferromagnetic,down,-0.0
-14.25876627448,ferromagnetic,down,-0.0
-14.20434350244,ferromagnetic,down,-0.0
-14.1499207304,ferromagnetic,down,-0.0
-14.09549795836,ferromagnetic,down,-0.0
-14.04107518632,ferromagnetic,down,-0.0
-13.98665241428,ferromagnetic,down,-0.0
-13.93222964224,ferromagnetic,down,-0.0
-13.8778068702,ferromagnetic,down,-0.0
-13.82338409816,ferromagnetic,down,-0.0
-13.76896132612,ferromagnetic,down,-0.0
-13.714538554079999,ferromagnetic,down,-0.0
-13.66011578204,ferromagnetic,down,-0.0
-13.60569301,ferromagnetic,down,-0.0
-13.551270237959999,ferromagnetic,down,-0.0
-13.49684746592,ferromagnetic,down,-0.0
-13.44242469388,ferromagnetic,down,-0.0
-13.388001921839999,ferromagnetic,down,-0.0
-13.333579149799998,ferromagnetic,down,-0.0
-13.27915637776,ferromagnetic,down,-0.0
-13.22473360572,ferromagnetic,down,-0.0
-13.170310833679999,ferromagnetic,down,-0.0
-13.11588806164,ferromagnetic,down,-0.0
-13.0614652896,ferromagnetic,down,-0.0
-13.007042517559999,ferromagnetic,down,-0.0
-12.95261974552,ferromagnetic,down,-0.0
-12.89819697348,ferromagnetic,down,-0.0
-12.843774201439999,ferromagnetic,down,-0.0
-12.789351429399998,ferromagnetic,down,-0.0
-12.734928657360001,ferromagnetic,down,-0.0
-12.68050588532,ferromagnetic,down,-0.0
-12.62608311328,ferromagnetic,down,-0.0
-12.57166034124,ferromagnetic,down,-0.0
-12.5172375692,ferromagnetic,down,-0.0
-12.46281479716,ferromagnetic,down,-0.0
-12.40839202512,ferromagnetic,down,-0.0
-12.35396925308,ferromagnetic,down,-0.0
-12.29954648104,ferromagnetic,down,-0.0
-12.245123709,ferromagnetic,down,-0.0
-12.190700936959999,ferromagnetic,down,-0.0
-12.13627816492,ferromagnetic,down,-0.0
-12.08185539288,ferromagnetic,down,-0.0
-12.027432620839999,ferromagnetic,down,-0.0
-11.9730098488,ferromagnetic,down,-0.0
-11.91858707676,ferromagnetic,down,-0.0
-11.86416430472,ferromagnetic,down,-0.0
-11.80974153268,ferromagnetic,down,-0.0
-11.75531876064,ferromagnetic,down,-0.0
-11.7008959886,ferromagnetic,down,-0.0
-11.646473216559999,ferromagnetic,down,-0.0
-11.59205044452,ferromagnetic,down,-0.0
-11.53762767248,ferromagnetic,down,-0.0
-11.483204900439999,ferromagnetic,down,-0.0
-11.4287821284,ferromagnetic,down,-0.0
-11.37435935636,ferromagnetic,down,-0.0
-11.319936584319999,ferromagnetic,down,-0.0
-11.265513812279998,ferromagnetic,down,-0.0
-11.21109104024,ferromagnetic,down,-0.0
-11.156668268199999,ferromagnetic,down,-0.0
-11.102245496159998,ferromagnetic,down,-0.0
-11.04782272412,ferromagnetic,down,-0.0
-10.99339995208,ferromagnetic,down,-0.0
-10.93897718004,ferromagnetic,down,-0.0
-10.884554408,ferromagnetic,down,-0.0
-10.83013163596,ferromagnetic,down,-0.0
-10.77570886392,ferromagnetic,down,-0.0
-10.72128609188,ferromagnetic,down,-0.0
-10.666863319840001,ferromagnetic,down,-0.0
-10.6124405478,ferromagnetic,down,-0.0
-10.55801777576,ferromagnetic,down,-0.0
-10.50359500372,ferromagnetic,down,-0.0
-10.44917223168,ferromagnetic,down,-0.0
-10.39474945964,ferromagnetic,down,-0.0
-10.3403266876,ferromagnetic,down,-0.0
-10.28590391556,ferromagnetic,down,-0.0
-10.23148114352,ferromagnetic,down,-0.0
-10.17705837148,ferromagnetic,down,-0.0
-10.122635599439999,ferromagnetic,down,-0.0
-10.0682128274,ferromagnetic,down,-0.0
-10.01379005536,ferromagnetic,down,-0.0
-9.959367283319999,ferromagnetic,down,-0.0
-9.90494451128,ferromagnetic,down,-0.0
-9.85052173924,ferromagnetic,down,-0.0
-9.796098967199999,ferromagnetic,down,-0.0
-9.741676195159998,ferromagnetic,down,-0.0
-9.68725342312,ferromagnetic,down,-0.0
-9.632830651079999,ferromagnetic,down,-0.0
-9.578407879039998,ferromagnetic,down,-0.0
-9.523985107,ferromagnetic,down,-0.0
-9.469562334959999,ferromagnetic,down,-0.0
-9.415139562919999,ferromagnetic,down,-0.0
-9.36071679088,ferromagnetic,down,-0.0
-9.306294018840001,ferromagnetic,down,-0.0
-9.2518712468,ferromagnetic,down,-0.0
-9.19744847476,ferromagnetic,down,-0.0
-9.143025702720001,ferromagnetic,down,-0.0
-9.08860293068,ferromagnetic,down,-0.0
-9.03418015864,ferromagnetic,down,-0.0
-8.9797573866,ferromagnetic,down,-0.0
-8.92533461456,ferromagnetic,down,-0.0
-8.87091184252,ferromagnetic,down,-0.0
-8.81648907048,ferromagnetic,down,-0.0
-8.76206629844,ferromagnetic,down,-0.0
-8.7076435264,ferromagnetic,down,-0.0
-8.65322075436,ferromagnetic,down,-0.0
-8.598797982319999,ferromagnetic,down,-0.0
-8.54437521028,ferromagnetic,down,-0.0
-8.48995243824,ferromagnetic,down,-0.0
-8.435529666199999,ferromagnetic,down,-0.0
-8.38110689416,ferromagnetic,down,-0.0
-8.32668412212,ferromagnetic,down,-0.0
-8.272261350079999,ferromagnetic,down,-0.0
-8.21783857804,ferromagnetic,down,-5.4897136051873916e-05
-8.163415806,ferromagnetic,down,-0.0020311940343419525
-8.10899303396,ferromagnetic,down,-0.005387632153953767
-8.054570261919999,ferromagnetic,down,-0.009760801528256736
-8.00014748988,ferromagnetic,down,-0.012844115051439045
-7.945724717839999,ferromagnetic,down,-0.015207867772550895
-7.8913019457999996,ferromagnetic,down,-0.017293051552175216
-7.836879173759999,ferromagnetic,down,-0.019244848897630683
-7.782456401719999,ferromagnetic,down,-0.021083222417569453
-7.728033629679999,ferromagnetic,down,-0.022652100899857065
-7.673610857639999,ferromagnetic,down,-0.024259997185178295
-7.6191880856,ferromagnetic,down,-0.02583159783677936
-7.564765313560001,ferromagnetic,down,-0.027248942077225367
-7.51034254152,ferromagnetic,down,-0.028504770776097352
-7.45591976948,ferromagnetic,down,-0.029799617278002958
-7.401496997440001,ferromagnetic,down,-0.03122785020489008
-7.3470742254,ferromagnetic,down,-0.03263430574970764
-7.29265145336,ferromagnetic,down,-0.03385928317186101
-7.23822868132,ferromagnetic,down,-0.03492093026064829
-7.18380590928,ferromagnetic,down,-0.03621668414926261
-7.12938313724,ferromagnetic,down,-0.03753421541994648
-7.0749603652,ferromagnetic,down,-0.038800932805259584
-7.02053759316,ferromagnetic,down,-0.03991157899681289
-6.96611482112,ferromagnetic,down,-0.04088793136748865
-6.91169204908,ferromagnetic,down,-0.04221362914611286
-6.8572692770399994,ferromagnetic,down,-0.043415014403591926
-6.802846505,ferromagnetic,down,-0.04483961777445691
-6.74842373296,ferromagnetic,down,-0.04588402444228014
-6.6940009609199995,ferromagnetic,down,-0.046893042872279245
-6.63957818888,ferromagnetic,down,-0.048028188615215565
-6.585155416839999,ferromagnetic,down,-0.04921868518625352
-6.5307326448,ferromagnetic,down,-0.0506015485755841
-6.47630987276,ferromagnetic,down,-0.051698583911382844
-6.421887100719999,ferromagnetic,down,-0.052852784848700624
-6.367464328680001,ferromagnetic,down,-0.054113150508678126
-6.31304155664,ferromagnetic,down,-0.05547786609033596
-6.2586187846,ferromagnetic,down,-0.05664658527930435
-6.20419601256,ferromagnetic,down,-0.057764490592089296
-6.14977324052,ferromagnetic,down,-0.05883158203787814
-6.0953504684799995,ferromagnetic,down,-0.06031244362355344
-6.04092769644,ferromagnetic,down,-0.06167625180931523
-5.9865049244,ferromagnetic,down,-0.06302009740479952
-5.93208215236,ferromagnetic,down,-0.06410896622347059
-5.87765938032,ferromagnetic,down,-0.06529583322929906
-5.823236608279999,ferromagnetic,down,-0.06660610536956398
-5.76881383624,ferromagnetic,down,-0.06817407645595555
-5.7143910642,ferromagnetic,down,-0.0696222719823075
-5.659968292159999,ferromagnetic,down,-0.07132816645478612
-5.60554552012,ferromagnetic,down,-0.07259125428407708
-5.551122748079999,ferromagnetic,down,-0.07396322898696654
-5.49669997604,ferromagnetic,down,-0.07532431500341488
-5.442277204,ferromagnetic,down,-0.07716813286198054
-5.38785443196,ferromagnetic,down,-0.07915350367184273
-5.3334316599200005,ferromagnetic,down,-0.0806125878846358
-5.27900888788,ferromagnetic,down,-0.08221322503953807
-5.22458611584,ferromagnetic,down,-0.08357794062119589
-5.1701633438,ferromagnetic,down,-0.08573390086728115
-5.11574057176,ferromagnetic,down,-0.08741801796687752
-5.061317799719999,ferromagnetic,down,-0.08934894533534679
-5.00689502768,ferromagnetic,down,-0.09128168747723346
-4.95247225564,ferromagnetic,down,-0.0935320163636413
-4.8980494835999995,ferromagnetic,down,-0.09604004415942648
-4.84362671156,ferromagnetic,down,-0.09841559303637412
-4.789203939519999,ferromagnetic,down,-0.10042637071082938
-4.7347811674799996,ferromagnetic,down,-0.10278286432908426
-4.68035839544,ferromagnetic,down,-0.10528998478409737
-4.6259356234,ferromagnetic,down,-0.10827711487516505
-4.5715128513600005,ferromagnetic,down,-0.11112269208843484
-4.51709007932,ferromagnetic,down,-0.11389749277093238
-4.46266730728,ferromagnetic,down,-0.11701528709929346
-4.40824453524,ferromagnetic,down,-0.12024196838393901
-4.3538217632,ferromagnetic,down,-0.12401126921722307
-4.2993989911599995,ferromagnetic,down,-0.12822700633240292
-4.24497621912,ferromagnetic,down,-0.1325035385867493
-4.19055344708,ferromagnetic,down,-0.13711580539328957
-4.1361306750399995,ferromagnetic,down,-0.14244037393579262
-4.081707903,ferromagnetic,down,-0.14798090143370068
-4.027285130959999,ferromagnetic,down,-0.15321291607254925
-3.9728623589199996,ferromagnetic,down,-0.15853929938846972
-3.9184395868799995,ferromagnetic,down,-0.16531387813886889
-3.8640168148399994,ferromagnetic,down,-0.17376440753604805
-3.8095940428,ferromagnetic,down,-0.18395531226600856
-3.75517127076,ferromagnetic,down,-0.19502547852944685
-3.7007484987200003,ferromagnetic,down,-0.2084294536056124
-3.64632572668,ferromagnetic,down,-0.22529875372735608
-3.59190295464,ferromagnetic,down,-0.24827297836040182
-3.5374801826,ferromagnetic,down,-0.2847201397350946
-3.48305741056,ferromagnetic,down,-0.3203134464960268
-3.4286346385199997,ferromagnetic,down,-0.3459390666679462
-3.37421186648,ferromagnetic,down,-0.35296317791165566
-3.31978909444,ferromagnetic,down,-0.3528760683282534
-3.2653663224,ferromagnetic,down,-0.35385786506511807
-3.2109435503599997,ferromagnetic,down,-0.3552715798046659
-3.15652077832,ferromagnetic,down,-0.3581607116718269
-3.10209800628,ferromagnetic,down,-0.35992830869774267
-3.0476752342399998,ferromagnetic,down,-0.36284919932939164
-2.9932524622,ferromagnetic,down,-0.36381466301362625
-2.93882969016,ferromagnetic,down,-0.36448068779776177
-2.88440691812,ferromagnetic,down,-0.3740527520361861
-2.8299841460799997,ferromagnetic,down,-0.4028070552688444
-2.7755613740399996,ferromagnetic,down,-0.444851909733777
-2.721138602,ferromagnetic,down,-0.4913221085163967
-2.6667158299600002,ferromagnetic,down,-0.5459769712421286
-2.61229305792,ferromagnetic,down,-0.5995275395200175
-2.55787028588,ferromagnetic,down,-0.6297581674048076
-2.50344751384,ferromagnetic,down,-0.6408963879929553
-2.4490247417999997,ferromagnetic,down,-0.648755298683606
-2.3946019697599996,ferromagnetic,down,-0.6487226325783461
-2.34017919772,ferromagnetic,down,-0.6043621171267335
-2.2857564256800003,ferromagnetic,down,-0.5359285269144847
-2.23133365364,ferromagnetic,down,-0.4745353809985751
-2.1769108816,ferromagnetic,down,-0.4429817775044742
-2.12248810956,ferromagnetic,down,-0.4084855060977155
-2.0680653375199998,ferromagnetic,down,-0.36728361760603917
-2.0136425654799996,ferromagnetic,down,-0.32254290533194974
-1.9592197934399997,ferromagnetic,down,-0.2894349416531485
-1.9047970214,ferromagnetic,down,-0.2669434489540934
-1.8503742493600002,ferromagnetic,down,-0.2782087042326997
-1.79595147732,ferromagnetic,down,-0.41977253874920406
-1.74152870528,ferromagnetic,down,-0.6302889909721695
-1.68710593324,ferromagnetic,down,-0.915665174099794
-1.6326831612,ferromagnetic,down,-1.1288166891764966
-1.57826038916,ferromagnetic,down,-1.293374710833638
-1.5238376171199999,ferromagnetic,down,-1.3523505674408862
-1.46941484508,ferromagnetic,down,-1.359283939921852
-1.4149920730399999,ferromagnetic,down,-1.3469842595691492
-1.360569301,ferromagnetic,down,-1.3241924198023636
-1.30614652896,ferromagnetic,down,-1.29630286009959
-1.25172375692,ferromagnetic,down,-1.2501239343338675
-1.1973009848799998,ferromagnetic,down,-1.2293800755100235
-1.1428782128400001,ferromagnetic,down,-1.199619476420922
-1.0884554408,ferromagnetic,down,-1.191204335426939
-1.0340326687599999,ferromagnetic,down,-1.158595435999772
-0.9796098967199999,ferromagnetic,down,-1.1409421501786479
-0.9251871246800001,ferromagnetic,down,-1.1641758886047364
-0.87076435264,ferromagnetic,down,-1.2378042908304603
-0.8163415806,ferromagnetic,down,-1.3089645901837088
-0.7619188085599999,ferromagnetic,down,-1.322048255776425
-0.7074960365199999,ferromagnetic,down,-1.2792402856442227
-0.65307326448,ferromagnetic,down,-1.187366979442086
-0.5986504924399999,ferromagnetic,down,-1.0826214292556644
-0.5442277204,ferromagnetic,down,-0.9776145509621492
-0.48980494835999994,ferromagnetic,down,-0.9072554773341898
-0.43538217632,ferromagnetic,down,-0.8571284940376588
-0.38095940427999997,ferromagnetic,down,-0.822253840765587
-0.32653663224,ferromagnetic,down,-0.6907507003202625
-0.2721138602,ferromagnetic,down,-0.5281762346444417
-0.21769108816,ferromagnetic,down,-0.36307468591414294
-0.16326831612,ferromagnetic,down,-0.2940662637183815
-0.10884554408,ferromagnetic,down,-0.2735174943690722
-0.05442277204,ferromagnetic,down,-0.2584257726648501
5.664507616662837e-16,ferromagnetic,down,-0.2592097581804839
0.05442277204,ferromagnetic,down,-0.24843449383766453
0.10884554408,ferromagnetic,down,-0.24393474353424352
0.16326831612,ferromagnetic,down,-0.2443512358250688
0.21769108816,ferromagnetic,down,-0.2500378531802549
0.2721138602,ferromagnetic,down,-0.25962443569789173
0.32653663224,ferromagnetic,down,-0.27346758796228343
0.38095940427999997,ferromagnetic,down,-0.3064094990924685
0.43538217632,ferromagnetic,down,-0.3192744841668304
0.48980494835999994,ferromagnetic,down,-0.29364704922149354
0.5442277204,ferromagnetic,down,-0.293482811538168
0.5986504924399999,ferromagnetic,down,-0.35097508485898143
0.65307326448,ferromagnetic,down,-0.447010592130801
0.7074960365199999,ferromagnetic,down,-0.5477681605062173
0.7619188085599999,ferromagnetic,down,-0.612328099908378
0.8163415806,ferromagnetic,down,-0.682962112489998
0.87076435264,ferromagnetic,down,-0.7184075145283614
0.9251871246800001,ferromagnetic,down,-0.7631155606971909
0.9796098967199999,ferromagnetic,down,-0.8039626594698538
1.0340326687599999,ferromagnetic,down,-0.8464240062256115
1.0884554408,ferromagnetic,down,-0.8917962623132859
1.1428782128400001,ferromagnetic,down,-0.9488357476911793
1.1973009848799998,ferromagnetic,down,-1.0164172978793382
1.25172375692,ferromagnetic,down,-1.1004289712766346
1.30614652896,ferromagnetic,down,-1.232922529206765
1.360569301,ferromagnetic,down,-1.3615324536489744
1.4149920730399999,ferromagnetic,down,-1.4460822097073027
1.46941484508,ferromagnetic,down,-1.4882486551855547
1.5238376171199999,ferromagnetic,down,-1.4165747730258396
1.57826038916,ferromagnetic,down,-1.3101922894995557
1.6326831612,ferromagnetic,down,-1.1967484916448223
1.68710593324,ferromagnetic,down,-1.2252714103020907
1.74152870528,ferromagnetic,down,-1.3651057584019384
1.79595147732,ferromagnetic,down,-1.5652697906933002
1.8503742493600002,ferromagnetic,down,-1.9782251034708596
1.9047970214,ferromagnetic,down,-2.996927210545669
1.9592197934399997,ferromagnetic,down,-3.0231099690966787
2.0136425654799996,ferromagnetic,down,-2.6006098135900833
2.0680653375199998,ferromagnetic,down,-1.4392522801379892
2.12248810956,ferromagnetic,down,-1.1507192853750858
2.1769108816,ferromagnetic,down,-1.0259911771667998
2.23133365364,ferromagnetic,down,-0.9444389861696579
2.2857564256800003,ferromagnetic,down,-0.8413739234257499
2.34017919772,ferromagnetic,down,-0.7127159065233091
2.3946019697599996,ferromagnetic,down,-0.5678668640267961
2.4490247417999997,ferromagnetic,down,-0.4663489022820455
2.50344751384,ferromagnetic,down,-0.380725703107717
2.55787028588,ferromagnetic,down,-0.32219446736583396
2.61229305792,ferromagnetic,down,-0.2768539699507743
2.6667158299600002,ferromagnetic,down,-0.2589602257790469
2.721138602,ferromagnetic,down,-0.2479082072497827
2.7755613740399996,ferromagnetic,down,-0.2380566667107242
2.8299841460799997,ferromagnetic,down,-0.23012425737511183
2.88440691812,ferromagnetic,down,-0.22527243937499367
2.93882969016,ferromagnetic,down,-0.2208053550849594
2.9932524622,ferromagnetic,down,-0.21671211577263128
3.0476752342399998,ferromagnetic,down,-0.21193379641747484
3.10209800628,ferromagnetic,down,-0.2089003893745799
3.15652077832,ferromagnetic,down,-0.2057272442273045
3.2109435503599997,ferromagnetic,down,-0.20357219137711532
3.2653663224,ferromagnetic,down,-0.20017129110941184
3.31978909444,ferromagnetic,down,-0.19716510575965143
3.37421186648,ferromagnetic,down,-0.193241548450901
3.4286346385199997,ferromagnetic,down,-0.19053026511363275
3.48305741056,ferromagnetic,down,-0.18790427649447605
3.5374801826,ferromagnetic,down,-0.1860876803106702
3.59190295464,ferromagnetic,down,-0.18435274939001434
3.64632572668,ferromagnetic,down,-0.18270492786901416
3.7007484987200003,ferromagnetic,down,-0.1798920167610044
3.75517127076,ferromagnetic,down,-0.17544489507043493
3.8095940428,ferromagnetic,down,-0.17051141199091335
3.8640168148399994,ferromagnetic,down,-0.16593453340382255
3.9184395868799995,ferromagnetic,down,-0.16350454114060597
3.9728623589199996,ferromagnetic,down,-0.1629020337016997
4.027285130959999,ferromagnetic,down,-0.16377403614150782
4.081707903,ferromagnetic,down,-0.16341743164907702
4.1361306750399995,ferromagnetic,down,-0.1614565603814105
4.19055344708,ferromagnetic,down,-0.16087492297461445
4.24497621912,ferromagnetic,down,-0.15871987012442523
4.2993989911599995,ferromagnetic,down,-0.15544146756770016
4.3538217632,ferromagnetic,down,-0.14966955549440258
4.40824453524,ferromagnetic,down,-0.14783753369061206
4.46266730728,ferromagnetic,down,-0.14749181783868576
4.51709007932,ferromagnetic,down,-0.14776675725171312
4.5715128513600005,ferromagnetic,down,-0.14381325604376546
4.6259356234,ferromagnetic,down,-0.14051670566099303
4.68035839544,ferromagnetic,down,-0.1394341885860322
4.7347811674799996,ferromagnetic,down,-0.13995956783314192
4.789203939519999,ferromagnetic,down,-0.13953218680993892
4.84362671156,ferromagnetic,down,-0.1358254958892388
4.8980494835999995,ferromagnetic,down,-0.13244909520048034
4.95247225564,ferromagnetic,down,-0.12781686579447524
5.00689502768,ferromagnetic,down,-0.126296986396579
5.061317799719999,ferromagnetic,down,-0.12524169101475266
5.11574057176,ferromagnetic,down,-0.12534604089968365
5.1701633438,ferromagnetic,down,-0.12287975307624555
5.22458611584,ferromagnetic,down,-0.12004687936877095
5.27900888788,ferromagnetic,down,-0.11756425849270283
5.3334316599200005,ferromagnetic,down,-0.11565692327053322
5.38785443196,ferromagnetic,down,-0.1145662396692574
5.442277204,ferromagnetic,down,-0.11368425592971688
5.49669997604,ferromagnetic,down,-0.11140489059513184
5.551122748079999,ferromagnetic,down,-0.10950481446663186
5.60554552012,ferromagnetic,down,-0.10785880781092239
5.659968292159999,ferromagnetic,down,-0.10709206268869065
5.7143910642,ferromagnetic,down,-0.10480453073591729
5.76881383624,ferromagnetic,down,-0.10203245225948253
5.823236608279999,ferromagnetic,down,-0.10000080455291707
5.87765938032,ferromagnetic,down,-0.09898543437002039
5.93208215236,ferromagnetic,down,-0.09669427287041221
5.9865049244,ferromagnetic,down,-0.09425702151352598
6.04092769644,ferromagnetic,down,-0.09215913425566846
6.0953504684799995,ferromagnetic,down,-0.09127533574271054
6.14977324052,ferromagnetic,down,-0.08843157335798216
6.20419601256,ferromagnetic,down,-0.08636816695124007
6.2586187846,ferromagnetic,down,-0.08434650052603239
6.31304155664,ferromagnetic,down,-0.08298632189629274
6.367464328680001,ferromagnetic,down,-0.08102000629918667
6.421887100719999,ferromagnetic,down,-0.07897837726532682
6.47630987276,ferromagnetic,down,-0.07723437238571061
6.5307326448,ferromagnetic,down,-0.0753107041476603
6.585155416839999,ferromagnetic,down,-0.07351497799596464
6.63957818888,ferromagnetic,down,-0.07158858757941357
6.6940009609199995,ferromagnetic,down,-0.06952518118185881
6.74842373296,ferromagnetic,down,-0.06751621821650965
6.802846505,ferromagnetic,down,-0.06563247516820167
6.8572692770399994,ferromagnetic,down,-0.06368521477466439
6.91169204908,ferromagnetic,down,-0.06157099449173887
6.96611482112,ferromagnetic,down,-0.05982517482951792
7.02053759316,ferromagnetic,down,-0.05720372315309207
7.0749603652,ferromagnetic,down,-0.05564391858382817
7.12938313724,ferromagnetic,down,-0.05342262620072155
7.18380590928,ferromagnetic,down,-0.052061540184273204
7.23822868132,ferromagnetic,down,-0.04956621581159724
7.29265145336,ferromagnetic,down,-0.0474846615971824
7.3470742254,ferromagnetic,down,-0.04502926242343609
7.401496997440001,ferromagnetic,down,-0.0424141624907205
7.45591976948,ferromagnetic,down,-0.03978726647566775
7.51034254152,ferromagnetic,down,-0.037320071219584285
7.564765313560001,ferromagnetic,down,-0.034897338105161324
7.6191880856,ferromagnetic,down,-0.03308618631510634
7.673610857639999,ferromagnetic,down,-0.031305885801769975
7.728033629679999,ferromagnetic,down,-0.02997202150601809
7.782456401719999,ferromagnetic,down,-0.028718007580563514
7.836879173759999,ferromagnetic,down,-0.027890467282415923
7.8913019457999996,ferromagnetic,down,-0.027236238608179503
7.945724717839999,ferromagnetic,down,-0.027857801223092574
8.00014748988,ferromagnetic,down,-0.02820260967912284
8.054570261919999,ferromagnetic,down,-0.029364069746859595
8.10899303396,ferromagnetic,down,-0.030577251086675816
8.163415806,ferromagnetic,down,-0.032345755517675025
8.21783857804,ferromagnetic,down,-0.034975373702041214
8.272261350079999,ferromagnetic,down,-0.038321830528351745
8.32668412212,ferromagnetic,down,-0.05178387862949437
8.38110689416,ferromagnetic,down,-0.13974360887773699
8.435529666199999,ferromagnetic,down,-0.25193520710269207
8.48995243824,ferromagnetic,down,-0.3562597282025548
8.54437521028,ferromagnetic,down,-0.3704440593393927
8.598797982319999,ferromagnetic,down,-0.35080993983488384
8.65322075436,ferromagnetic,down,-0.32295667550858553
8.7076435264,ferromagnetic,down,-0.30331166736357223
8.76206629844,ferromagnetic,down,-0.2877735093774544
8.81648907048,ferromagnetic,down,-0.2750618733459135
8.87091184252,ferromagnetic,down,-0.2674316251164629
8.92533461456,ferromagnetic,down,-0.25553664070581583
8.9797573866,ferromagnetic,down,-0.2449446693050147
9.03418015864,ferromagnetic,down,-0.23259054519854996
